Datetime,Open,High,Low,Close,Adj Close,Volume,Size,Previous_Close,VS_multipy,True_ranage,atr_14,status,candle_type,AP_multipy,AS_multipy,AV_multipy,typeSize
2022-06-07 03:15:00+00:00,0.5850794911384583,0.5937125086784363,0.5850794911384583,0.5935744643211365,0.5935744643211365,6186112,0.008633017539978027,0.5929667353630066,53404.813400268555,0.008494973182678223,0.005575397184916905,1,2,0.003306025067092274,4.8132501689731756e-05,34490.03143038068,0.0066904766219002855
2022-06-07 03:30:00+00:00,0.5932028889656067,0.5932028889656067,0.5898240208625793,0.5929667353630066,0.5929667353630066,422656,0.0033788681030273438,0.5911851525306702,1428.098876953125,0.00023615360260009766,0.0055703648499080115,-1,0,0.0032931169934443515,1.8821528113578877e-05,2354.3481260027206,
2022-06-07 03:45:00+00:00,0.5930196642875671,0.5938429832458496,0.5906303524971008,0.5911851525306702,0.5911851525306702,0,0.0032126307487487793,0.5867373943328857,0.0,0.0018345117568969727,0.00453882132257734,-1,0,0.002663096196151571,1.4581556943988564e-05,0.0,
2022-06-07 04:00:00+00:00,0.5911058783531189,0.5911058783531189,0.586604654788971,0.5867373943328857,0.5867373943328857,0,0.004501223564147949,0.5897381901741028,0.0,0.004368484020233154,0.004293382167816162,-1,1,0.0025319714293736695,1.9325472983666714e-05,0.0,
2022-06-07 04:15:00+00:00,0.5867392420768738,0.5899749398231506,0.5867392420768738,0.5897381901741028,0.5897381901741028,0,0.0032356977462768555,0.5885937809944153,0.0,0.002998948097229004,0.004308551549911499,1,0,0.0025359866473717574,1.394117053976629e-05,0.0,
2022-06-07 04:30:00+00:00,0.5897893309593201,0.5902537703514099,0.5879213213920593,0.5885937809944153,0.5885937809944153,0,0.002332448959350586,0.5891038775444031,0.0,0.0011955499649047852,0.003960204975945609,-1,0,0.002332972107200198,9.236975974959349e-06,0.0,
2022-06-07 04:45:00+00:00,0.5886145234107971,0.589659571647644,0.5879392027854919,0.5891038775444031,0.5891038775444031,0,0.0017203688621520996,0.5859251618385315,0.0,0.000489354133605957,0.0038399057728903635,1,0,0.0022498974114254977,6.606054325278673e-06,0.0,
2022-06-07 05:00:00+00:00,0.5891289710998535,0.5891289710998535,0.5858319401741028,0.5859251618385315,0.5859251618385315,0,0.0032970309257507324,0.5804407000541687,0.0,0.0032038092613220215,0.0038326169763292584,-1,1,0.002224606880780046,1.2636256697514828e-05,0.0,
2022-06-07 05:15:00+00:00,0.5857720375061035,0.5857720375061035,0.5804407000541687,0.5804407000541687,0.5804407000541687,0,0.0053313374519348145,0.5841883420944214,0.0,0.0053313374519348145,0.0036260528223855154,-1,2,0.0021182977866561915,1.9331711214677837e-05,0.0,0.0043512633868626185
2022-06-07 05:30:00+00:00,0.5804340839385986,0.5842079520225525,0.5799375772476196,0.5841883420944214,0.5841883420944214,3525888,0.004270374774932861,0.5869196057319641,15056.863174438477,0.003754258155822754,0.0037752900804792133,1,1,0.002215791765558655,1.6121903527732684e-05,13311.249991280692,
2022-06-07 05:45:00+00:00,0.5841706395149231,0.5876926183700562,0.5839225649833679,0.5869196057319641,0.5869196057319641,0,0.0037700533866882324,0.5864390730857849,0.0,0.0027489662170410156,0.003922781773975917,1,0,0.002300472507448248,1.4789096712216779e-05,0.0,
2022-06-07 06:00:00+00:00,0.5867297053337097,0.5867297053337097,0.585910975933075,0.5864390730857849,0.5864390730857849,0,0.0008187294006347656,0.584856390953064,0.0,0.0002906322479248047,0.003754215581076486,-1,0,0.0021956769756081534,3.07368667254845e-06,0.0,
2022-06-07 06:15:00+00:00,0.5864879488945007,0.5867670774459839,0.5843262672424316,0.584856390953064,0.584856390953064,0,0.002440810203552246,0.5849742889404297,0.0,0.0016315579414367676,0.0036687893526894705,-1,0,0.0021461474428617422,8.9548184867283e-06,0.0,
2022-06-07 06:30:00+00:00,0.5849284529685974,0.585411548614502,0.584533154964447,0.5849742889404297,0.5849742889404297,0,0.0008783936500549316,0.5836023092269897,0.0,4.583597183227539e-05,0.0034773009163992746,1,0,0.0020293608446877442,3.0544390442953177e-06,0.0,
2022-06-07 06:45:00+00:00,0.5848299264907837,0.5848299264907837,0.5828046798706055,0.5836023092269897,0.5836023092269897,0,0.0020252466201782227,0.5849453806877136,0.0,0.0012276172637939453,0.0030109499182019916,-1,0,0.001761241246134304,6.097916145364479e-06,0.0,
2022-06-07 07:00:00+00:00,0.5836805105209351,0.5855271220207214,0.5836805105209351,0.5849453806877136,0.5849453806877136,0,0.001846611499786377,0.5842130780220032,0.0,0.0012648701667785645,0.002880547727857317,1,0,0.001682853654480811,5.319252559944841e-06,0.0,
2022-06-07 07:15:00+00:00,0.5849416255950928,0.5857486724853516,0.5838420987129211,0.5842130780220032,0.5842130780220032,0,0.00190657377243042,0.5867248773574829,0.0,0.0007285475730895996,0.0027872579438345773,-1,0,0.0016353535752600123,5.314112892713346e-06,0.0,
2022-06-07 07:30:00+00:00,0.5843656659126282,0.5867248773574829,0.5841308236122131,0.5867248773574829,0.5867248773574829,17152,0.0025940537452697754,0.5873549580574036,44.49320983886719,0.0023592114448547363,0.00264536908694676,1,1,0.0015537706491099662,6.862229587615129e-06,45.37337057931083,
2022-06-07 07:45:00+00:00,0.5865890979766846,0.5874200463294983,0.5860764384269714,0.5873549580574036,0.5873549580574036,0,0.0013436079025268555,0.5878861546516418,0.0,0.0007658600807189941,0.0025100878306797574,1,0,0.0014756458826162041,3.3725738453378137e-06,0.0,
2022-06-07 08:00:00+00:00,0.5874786972999573,0.5879276990890503,0.5870787501335144,0.5878861546516418,0.5878861546516418,0,0.0008489489555358887,0.5883110761642456,0.0,0.0004074573516845703,0.002404123544692993,1,0,0.0014143725098101356,2.040978172246355e-06,0.0,
2022-06-07 08:15:00+00:00,0.587996780872345,0.5885143280029297,0.587996780872345,0.5883110761642456,0.5883110761642456,0,0.0005175471305847168,0.5904722213745117,0.0,0.00031429529190063477,0.0023261095796312603,1,0,0.0013735030906454019,1.2038713383637806e-06,0.0,
2022-06-07 08:30:00+00:00,0.5883143544197083,0.5904722213745117,0.5879665613174438,0.5904722213745117,0.5904722213745117,518656,0.002505660057067871,0.5902835130691528,1299.5756225585938,0.002157866954803467,0.0022695830890110563,1,1,0.0013396974789837862,5.686803692331718e-06,1177.1328866141184,
2022-06-07 08:45:00+00:00,0.5904714465141296,0.5906646251678467,0.5897577404975891,0.5902835130691528,0.5902835130691528,0,0.0009068846702575684,0.588401734828949,0.0,0.00018793344497680664,0.0019426132951463973,-1,0,0.0011430370329659212,1.7617262176068088e-06,0.0,
2022-06-07 09:00:00+00:00,0.5903595685958862,0.5907875299453735,0.588401734828949,0.588401734828949,0.588401734828949,0,0.0023857951164245605,0.5875383019447327,0.0,0.001957833766937256,0.0018080004623958043,-1,1,0.0010622695215913225,4.313518673677258e-06,0.0,
2022-06-07 09:15:00+00:00,0.5881977081298828,0.5881977081298828,0.5873215198516846,0.5875383019447327,0.5875383019447327,35014144,0.0008761882781982422,0.5863353610038757,30678.982543945312,0.0006594061851501465,0.0016158691474369594,-1,0,0.0009474412198974745,1.415805606086451e-06,56578.275013514925,
2022-06-07 09:30:00+00:00,0.5874952077865601,0.5874952077865601,0.5863353610038757,0.5863353610038757,0.5863353610038757,0,0.0011598467826843262,0.5858044028282166,0.0,0.0011598467826843262,0.0016297485147203719,-1,0,0.0009547138554259403,1.8902585713829824e-06,0.0,
2022-06-07 09:45:00+00:00,0.5862604975700378,0.5867548584938049,0.5857862234115601,0.5858044028282166,0.5858044028282166,0,0.000968635082244873,0.5870404839515686,0.0,0.00045609474182128906,0.0015245931489127023,-1,0,0.0008949978999669587,1.4767744101870254e-06,0.0,
2022-06-07 10:00:00+00:00,0.5858363509178162,0.5870906710624695,0.5858363509178162,0.5870404839515686,0.5870404839515686,0,0.0012543201446533203,0.5869826674461365,0.0,0.0012041330337524414,0.001553727047783988,1,0,0.0009120108469914559,1.948871135328188e-06,0.0,
2022-06-07 10:15:00+00:00,0.5870729088783264,0.5872700810432434,0.5863646268844604,0.5869826674461365,0.5869826674461365,524288,0.000905454158782959,0.5892801880836487,474.71875,9.02414321899414e-05,0.0014634302684238978,-1,0,0.000862370463824139,1.3250690226332803e-06,767.2589285714286,
2022-06-07 10:30:00+00:00,0.5870484709739685,0.5893087387084961,0.5870484709739685,0.5892801880836487,0.5892801880836487,1240832,0.002260267734527588,0.5893973708152771,2804.612533569336,0.0022317171096801758,0.0014920915876116072,1,2,0.000879434858753874,3.3725264724385596e-06,1851.4349888392858,0.0017905099051339286
2022-06-07 10:45:00+00:00,0.5891320109367371,0.5893973708152771,0.5887281894683838,0.5893973708152771,0.5893973708152771,0,0.0006691813468933105,0.5818789005279541,0.0,0.00026535987854003906,0.0014037064143589564,1,0,0.0008167871450512264,9.393341490035059e-07,0.0,
2022-06-07 11:00:00+00:00,0.5891405940055847,0.5891405940055847,0.5818789005279541,0.5818789005279541,0.5818789005279541,2638080,0.007261693477630615,0.5813740491867065,19156.928329467773,0.007261693477630615,0.0017554504530770437,-1,2,0.0010205733380520396,1.2747543105413276e-05,4631.018731253487,0.0021065405436924522
2022-06-07 11:15:00+00:00,0.5819264650344849,0.5834815502166748,0.5811493396759033,0.5813740491867065,0.5813740491867065,0,0.0023322105407714844,0.5831183195114136,0.0,0.0005524158477783203,0.0018260649272373744,-1,0,0.0010648119116893895,4.2587678714361184e-06,0.0,
2022-06-07 11:30:00+00:00,0.5816463232040405,0.5838533639907837,0.5816463232040405,0.5831183195114136,0.5831183195114136,3321600,0.002207040786743164,0.5833227634429932,7330.906677246094,0.0014719963073730469,0.0019425196307046072,1,0,0.001133115919024874,4.287220054014337e-06,6452.273205348423,
2022-06-07 11:45:00+00:00,0.5831301808357239,0.5840843915939331,0.582735002040863,0.5833227634429932,0.5833227634429932,0,0.0013493895530700684,0.5832961797714233,0.0,0.0001925826072692871,0.001994035073689052,1,0,0.0011631130408130527,2.690730096891311e-06,0.0,
2022-06-07 12:00:00+00:00,0.5833266377449036,0.5839334726333618,0.5832961797714233,0.5832961797714233,0.5832961797714233,0,0.0006372928619384766,0.5813930034637451,0.0,3.045797348022461e-05,0.0018605802740369523,-1,0,0.0010817283537077416,1.1857345277072843e-06,0.0,
2022-06-07 12:15:00+00:00,0.5833266377449036,0.5840014815330505,0.5813930034637451,0.5813930034637451,0.5813930034637451,0,0.00260847806930542,0.5870578289031982,0.0,0.0019336342811584473,0.0019821226596832275,-1,1,0.0011636206252134684,5.170323488457029e-06,0.0,
2022-06-07 12:30:00+00:00,0.5813370943069458,0.5875855088233948,0.5813370943069458,0.5870578289031982,0.5870578289031982,4872192,0.006248414516448975,0.5867992639541626,30443.475219726562,0.005720734596252441,0.0022580240453992572,1,2,0.0013250068478310847,1.4109070223763558e-05,11001.526689801898,0.0027096288544791085
2022-06-07 12:45:00+00:00,0.5872368216514587,0.5872368216514587,0.5849405527114868,0.5867992639541626,0.5867992639541626,353664,0.002296268939971924,0.5881090760231018,812.1076583862305,0.0004375576972961426,0.0023448850427355084,-1,0,0.0013790481758635714,5.384486691438285e-06,829.3014237540108,
2022-06-07 13:00:00+00:00,0.5866913199424744,0.5882434844970703,0.586230993270874,0.5881090760231018,0.5881090760231018,229120,0.002012491226196289,0.588775634765625,461.10198974609375,0.0014177560806274414,0.0024027100631168912,1,0,0.0014146571425694026,4.835432921116275e-06,550.5089296613421,
2022-06-07 13:15:00+00:00,0.5877431035041809,0.588775634765625,0.5864573121070862,0.588775634765625,0.588775634765625,334208,0.0023183226585388184,0.5989091396331787,774.8019790649414,0.0010325312614440918,0.0024991163185664584,1,0,0.0014967436041958746,5.7937579876567365e-06,835.2246665954589,
2022-06-07 13:30:00+00:00,0.5888049602508545,0.5989091396331787,0.588566780090332,0.5989091396331787,0.5989091396331787,3707008,0.01034235954284668,0.6003804206848145,38339.209564208984,0.010104179382324219,0.0031459799834660123,1,2,0.00188878478593933,3.253685610360435e-05,11662.172966548376,0.0037751759801592146
2022-06-07 13:45:00+00:00,0.5990769863128662,0.6015343070030212,0.5990769863128662,0.6003804206848145,0.6003804206848145,7147904,0.0024573206901550293,0.5942831635475159,17564.692390441895,0.0013034343719482422,0.0032688166413988385,1,0,0.0019426026947072675,8.032530765232438e-06,23365.187546321322,
2022-06-07 14:00:00+00:00,0.6002982258796692,0.6002982258796692,0.5941946506500244,0.5942831635475159,0.5942831635475159,0,0.006103575229644775,0.5988210439682007,0.0,0.00601506233215332,0.0035445094108581543,-1,2,0.002122526825765192,2.1634179841356627e-05,0.0,0.004253411293029785
2022-06-07 14:15:00+00:00,0.5943843126296997,0.5989306569099426,0.5943843126296997,0.5988210439682007,0.5988210439682007,1238016,0.00454634428024292,0.6100690364837646,5628.446960449219,0.0044367313385009766,0.003828674554824829,1,1,0.00233575579667189,1.740647266323947e-05,4739.960357666016,
2022-06-07 14:30:00+00:00,0.5990145802497864,0.6100690364837646,0.5990145802497864,0.6100690364837646,0.6100690364837646,25277056,0.011054456233978271,0.6188380718231201,279424.1092758179,0.011054456233978271,0.004095068999699184,1,2,0.0025341846037564763,4.526876103229581e-05,103511.28842926025,0.004914082799639021
2022-06-07 14:45:00+00:00,0.6100078225135803,0.6190682053565979,0.6099160313606262,0.6188380718231201,0.6188380718231201,32487552,0.00915217399597168,0.6228431463241577,297331.72860717773,0.008830249309539795,0.004582209246499198,1,2,0.0028539976242052084,4.193717630991095e-05,148864.7611705235,0.005498651095799037
2022-06-07 15:00:00+00:00,0.6186537146568298,0.6230912208557129,0.6179283857345581,0.6228431463241577,0.6228431463241577,19542656,0.005162835121154785,0.6165645718574524,100895.51075744629,0.004189431667327881,0.004773889269147601,1,1,0.002943410993326877,2.4646803183259184e-05,93294.47576904297,
2022-06-07 15:15:00+00:00,0.6225828528404236,0.6227261424064636,0.6162958145141602,0.6165645718574524,0.6165645718574524,15010432,0.006430327892303467,0.6168548464775085,96521.99956512451,0.006018280982971191,0.005145170858928135,-1,1,0.003173823580284666,3.308513568483258e-05,77231.23730632236,
2022-06-07 15:30:00+00:00,0.6159248352050781,0.6169158816337585,0.6135187745094299,0.6168548464775085,0.6168548464775085,16283136,0.0033971071243286133,0.6143059730529785,55315.55731201172,0.0009300112724304199,0.005342300449098859,1,0,0.003281807075725039,1.8148366915937686e-05,86989.4047655378,
2022-06-07 15:45:00+00:00,0.6168053150177002,0.6168053150177002,0.6137641072273254,0.6143059730529785,0.6143059730529785,21851264,0.003041207790374756,0.6131535768508911,66454.23430633545,0.0024993419647216797,0.005376747676304409,-1,0,0.0032967720695507652,1.6351806920056333e-05,117488.73293631418,
2022-06-07 16:00:00+00:00,0.6143656969070435,0.6158499717712402,0.6131535768508911,0.6131535768508911,0.6131535768508911,7560320,0.002696394920349121,0.6087771654129028,20385.608444213867,0.0012121200561523438,0.005123031990868705,-1,0,0.0031187848937206703,1.381371743696442e-05,38731.761221204484,
2022-06-07 16:15:00+00:00,0.6131358742713928,0.6131358742713928,0.6078163981437683,0.6087771654129028,0.6087771654129028,12349440,0.005319476127624512,0.6165164709091187,65692.55126953125,0.00435870885848999,0.005340239831379482,-1,1,0.003292345814650385,2.84072782988127e-05,65948.97138323102,
2022-06-07 16:30:00+00:00,0.6087923645973206,0.6165164709091187,0.608587384223938,0.6165164709091187,0.6165164709091187,19912576,0.007929086685180664,0.6209306120872498,157888.54122924805,0.007724106311798096,0.005762853792735508,1,2,0.003578332332892588,4.569416727662201e-05,114753.26412473407,0.00691542455128261
2022-06-07 16:45:00+00:00,0.6163080334663391,0.6212154626846313,0.6160629391670227,0.6209306120872498,0.6209306120872498,27814912,0.005152523517608643,0.6212605237960815,143316.98822021484,0.0046225786209106445,0.005965296711240496,1,0,0.0037060033594243135,3.073633159418015e-05,165924.2030770438,
2022-06-07 17:00:00+00:00,0.6209829449653625,0.6213841438293457,0.6187043190002441,0.6212605237960815,0.6212605237960815,3695232,0.0026798248291015625,0.6158486604690552,9902.574462890625,0.00027757883071899414,0.005417972803115845,1,0,0.003336651293256665,1.4519218041186832e-05,20020.66647720337,
2022-06-07 17:15:00+00:00,0.620925784111023,0.620925784111023,0.615626335144043,0.6158486604690552,0.6158486604690552,0,0.0052994489669799805,0.6136747598648071,0.0,0.0050771236419677734,0.005632902894701276,-1,1,0.0034567703312475824,2.985128142642322e-05,0.0,
2022-06-07 17:30:00+00:00,0.6159143447875977,0.6168690323829651,0.6136747598648071,0.6136747598648071,0.6136747598648071,599808,0.003194272518157959,0.6129698753356934,1915.950210571289,0.0022395849227905273,0.005419224500656128,-1,0,0.003321821366583322,1.7310479892174158e-05,3250.494209289551,
2022-06-07 17:45:00+00:00,0.6136277318000793,0.6136277318000793,0.6127089262008667,0.6129698753356934,0.6129698753356934,1117824,0.0009188055992126465,0.6174070239067078,1027.0629501342773,0.0006578564643859863,0.0051562488079071045,-1,0,0.003183504231012435,4.737590275638581e-06,5763.778667449951,
2022-06-07 18:00:00+00:00,0.6129675507545471,0.6174070239067078,0.6122845411300659,0.6174070239067078,0.6174070239067078,6968320,0.005122482776641846,0.619270920753479,35695.099182128906,0.0044394731521606445,0.004718712397984096,1,1,0.002922161371470468,2.4171522986599875e-05,32881.49797712054,
2022-06-07 18:15:00+00:00,0.6177639961242676,0.6200690269470215,0.6171374320983887,0.619270920753479,0.619270920753479,7024512,0.0029315948486328125,0.6240854859352112,20593.023193359375,0.0015069246292114258,0.0042743853160313195,1,0,0.0026675818370297372,1.2530765973549152e-05,30025.470945085795,
2022-06-07 18:30:00+00:00,0.6197006702423096,0.6244483590126038,0.6197006702423096,0.6240854859352112,0.6240854859352112,14899328,0.0047476887702941895,0.6228021383285522,70737.37223052979,0.004384815692901611,0.004275428397314889,1,1,0.002662745948118328,2.0298403390128783e-05,63701.01003210885,
2022-06-07 18:45:00+00:00,0.624090313911438,0.624090313911438,0.62198406457901,0.6228021383285522,0.6228021383285522,1751424,0.0021062493324279785,0.623171329498291,3688.93563079834,0.0012881755828857422,0.003958208220345634,-1,0,0.002466641879103853,8.336973421713928e-06,6932.500874110631,
2022-06-07 19:00:00+00:00,0.6227700710296631,0.6235362887382507,0.6224477291107178,0.623171329498291,0.623171329498291,5229184,0.001088559627532959,0.6216875314712524,5692.278587341309,0.0004012584686279297,0.003793311970574515,1,0,0.0023582547550868222,4.129246265804909e-06,19835.926263536723,
2022-06-07 19:15:00+00:00,0.6231998205184937,0.6235412359237671,0.6216875314712524,0.6216875314712524,0.6216875314712524,4691328,0.0018537044525146484,0.6316907405853271,8696.33560180664,0.001512289047241211,0.0037049523421696256,-1,0,0.002340384088858473,6.86788665303441e-06,17381.146661485946,
2022-06-07 19:30:00+00:00,0.6214790940284729,0.6336191892623901,0.6200194358825684,0.6316907405853271,0.6316907405853271,29018240,0.013599753379821777,0.6292667984962463,394640.9075164795,0.010211646556854248,0.004483763660703387,1,2,0.00282148360398463,6.097807999897295e-05,130110.93000956945,0.005380516392844064
2022-06-07 19:45:00+00:00,0.6315751671791077,0.6370940208435059,0.6292667984962463,0.6292667984962463,0.6292667984962463,24110848,0.007827222347259521,0.6338468790054321,188720.96827697754,0.002308368682861328,0.004661623920713153,-1,0,0.0029547557732410978,3.6487566926725534e-05,112395.70578547887,
2022-06-07 20:00:00+00:00,0.6296231150627136,0.6354774236679077,0.6296231150627136,0.6338468790054321,0.6338468790054321,5207808,0.005854308605194092,0.6410104632377625,30488.115188598633,0.004223763942718506,0.004538876669747489,1,1,0.0029094674366539107,2.6571984745617427e-05,23637.598231724332,
2022-06-07 20:15:00+00:00,0.6336336135864258,0.6419926881790161,0.6330302357673645,0.6410104632377625,0.6410104632377625,20108416,0.008962452411651611,0.6336607336997986,180220.72147369385,0.00737684965133667,0.004811014447893415,1,2,0.0030485509448924726,4.311848804101308e-05,96741.87990025111,0.005773217337472098
2022-06-07 20:30:00+00:00,0.6404924988746643,0.6404924988746643,0.6314106583595276,0.6336607336997986,0.6336607336997986,8118400,0.009081840515136719,0.6333335638046265,73730.01403808594,0.006831765174865723,0.005305298737117222,-1,2,0.0033600237562266344,4.818187701565486e-05,43070.53726741246,0.006366358484540666
2022-06-07 20:45:00+00:00,0.6332836151123047,0.6333335638046265,0.6319908499717712,0.6333335638046265,0.6333335638046265,6618368,0.0013427138328552246,0.634833574295044,8886.574264526367,4.9948692321777344e-05,0.005022134099687848,1,0,0.0031882193410938593,6.743288926104793e-06,33238.33161708287,
2022-06-07 21:00:00+00:00,0.6331916451454163,0.6358338594436646,0.6328923106193542,0.634833574295044,0.634833574295044,2294272,0.0029415488243103027,0.6314637064933777,6748.713104248047,0.0016419291496276855,0.005004082407270159,1,0,0.0031598964244931188,1.4719752721857407e-05,11480.726152692523,
2022-06-07 21:15:00+00:00,0.6346685290336609,0.6349650621414185,0.6314637064933777,0.6314637064933777,0.6314637064933777,1132416,0.0035013556480407715,0.6249617338180542,3964.9911575317383,0.003204822540283203,0.005185191120420184,-1,0,0.0032405460327957773,1.8155198215654066e-05,5871.793387821743,
2022-06-07 21:30:00+00:00,0.6310705542564392,0.6310705542564392,0.6247023940086365,0.6249617338180542,0.6249617338180542,1115264,0.006368160247802734,0.6253502368927002,7102.179870605469,0.00610882043838501,0.005302250385284424,-1,1,0.0033157635345020253,3.3765580127465e-05,5913.408973693848,
2022-06-07 21:45:00+00:00,0.6242339611053467,0.6255741715431213,0.6234419941902161,0.6253502368927002,0.6253502368927002,1522816,0.0021321773529052734,0.6241167187690735,3246.913787841797,0.0011162757873535156,0.0052451491355896,1,0,0.003273585267958623,1.1183588199514816e-05,7987.397026062012,
2022-06-07 22:00:00+00:00,0.6251832246780396,0.6251832246780396,0.6241167187690735,0.6241167187690735,0.6241167187690735,52736,0.0010665059089660645,0.6225852370262146,56.243255615234375,0.0010665059089660645,0.0049634405544825965,-1,0,0.0030901648140780735,5.293538680157489e-06,261.75200108119424,
2022-06-07 22:15:00+00:00,0.6242364645004272,0.6250569224357605,0.622584342956543,0.6225852370262146,0.6225852370262146,0,0.0024725794792175293,0.6158519387245178,0.0,0.0016512274742126465,0.004989606993538993,-1,0,0.0030728591404444016,1.2337199861584785e-05,0.0,
2022-06-07 22:30:00+00:00,0.6225506067276001,0.6225506067276001,0.6156790256500244,0.6158519387245178,0.6158519387245178,3299840,0.006871581077575684,0.6159936189651489,22675.118103027344,0.006698668003082275,0.0054051535470145086,-1,2,0.0033295400944877785,3.7141950835055984e-05,17836.141880580355,0.00648618425641741
2022-06-07 22:45:00+00:00,0.6156468987464905,0.6161119341850281,0.6077866554260254,0.6159936189651489,0.6159936189651489,34477568,0.008325278759002686,0.6202924847602844,287035.3645324707,0.00034672021865844727,0.005867408854620797,1,0,0.003639509617537229,4.88478143077588e-05,202293.98776899066,
2022-06-07 23:00:00+00:00,0.6157971024513245,0.6202924847602844,0.612673282623291,0.6202924847602844,0.6202924847602844,25043456,0.007619202136993408,0.6188253164291382,190811.1534729004,0.004495382308959961,0.0054402266229902,1,1,0.003366549961418132,4.1450186311615364e-05,136242.07606288366,
2022-06-07 23:15:00+00:00,0.6203083992004395,0.6203083992004395,0.6160513758659363,0.6188253164291382,0.6188253164291382,8872320,0.004257023334503174,0.6202257871627808,37769.6732711792,0.0014830827713012695,0.005185212407793317,-1,0,0.0032160024472298277,2.207357021433154e-05,46004.8637499128,
2022-06-07 23:30:00+00:00,0.618798553943634,0.6204180121421814,0.6179970502853394,0.6202257871627808,0.6202257871627808,4893952,0.002420961856842041,0.6156525611877441,11848.07112121582,0.0014272332191467285,0.004914522171020508,1,0,0.0030256381616027284,1.1897870720645187e-05,24051.435607910156,
2022-06-07 23:45:00+00:00,0.620263934135437,0.620263934135437,0.6156525611877441,0.6156525611877441,0.6156525611877441,0,0.004611372947692871,0.6140375733375549,0.0,0.004611372947692871,0.00460373078073774,-1,1,0.0028268636769036093,2.1229519580754997e-05,0.0,
2022-06-08 00:00:00+00:00,0.6154851317405701,0.6154851317405701,0.6126065850257874,0.6140375733375549,0.6140375733375549,3961088,0.002878546714782715,0.6205116510391235,11402.176849365234,0.0014475584030151367,0.00413560015814645,-1,0,0.002566188082169114,1.1904518248887338e-05,16381.476159232005,
2022-06-08 00:15:00+00:00,0.6147397756576538,0.6205116510391235,0.6147397756576538,0.6205116510391235,0.6205116510391235,5625088,0.0057718753814697266,0.6205180287361145,32467.30694580078,0.0057718753814697266,0.004478756870542254,1,2,0.0027791493844972087,2.585082652067123e-05,25193.40152740479,0.005374508244650705
2022-06-08 00:30:00+00:00,0.6206218600273132,0.6216539144515991,0.619805097579956,0.6205180287361145,0.6205180287361145,0,0.0018488168716430664,0.6170902252197266,0.0,0.00010383129119873047,0.00440070458820888,-1,0,0.002715631785463302,8.13609688979763e-06,0.0,
