,Unnamed: 0,Time,Open,High,Low,Close,Volume,status
873,873,2017-12-15 20:00:00,17746.1,17760.0,17501.3,18229.2,83,1.0
874,874,2017-12-17 20:00:00,18980.0,19510.2,18198.1,18803.0,331,-1.0
875,875,2017-12-18 00:00:00,18240.8,19014.0,18117.9,19007.5,459,1.0
876,876,2017-12-18 04:00:00,18804.3,19108.2,18660.2,18988.6,371,1.0
877,877,2017-12-18 08:00:00,19007.1,19229.1,18740.0,18592.4,288,-1.0
878,878,2017-12-18 12:00:00,18988.2,19024.6,18341.8,18628.5,395,-1.0
879,879,2017-12-18 16:00:00,18591.6,18788.5,18341.5,18759.8,514,1.0
880,880,2017-12-18 20:00:00,18631.7,19001.9,18596.2,18832.5,385,1.0
881,881,2017-12-19 00:00:00,18760.0,18979.2,18629.9,18775.7,380,1.0
882,882,2017-12-19 04:00:00,18832.7,18894.6,18619.7,17915.3,269,-1.0
883,883,2017-12-19 08:00:00,18774.0,18804.5,17530.1,18302.9,412,-1.0
884,884,2017-12-19 12:00:00,17911.1,18315.6,17660.0,17600.4,371,-1.0
885,885,2017-12-19 16:00:00,18303.7,18389.5,17495.4,16845.5,371,-1.0
886,886,2017-12-19 20:00:00,17598.9,17658.0,15811.3,16878.8,587,-1.0
887,887,2017-12-20 00:00:00,16839.2,17241.8,15785.9,17019.1,664,1.0
888,888,2017-12-20 04:00:00,16878.5,17074.2,15889.8,17759.7,386,1.0
889,889,2017-12-20 08:00:00,17018.8,17833.5,16735.9,16335.6,381,-1.0
890,890,2017-12-20 12:00:00,17758.6,17835.3,15978.1,16629.6,707,-1.0
891,891,2017-12-20 16:00:00,16343.9,16919.3,16317.6,16667.1,445,1.0
892,892,2017-12-20 20:00:00,16625.9,16752.5,15585.3,16885.3,384,1.0
893,893,2017-12-21 00:00:00,16666.2,17066.5,16091.9,16730.9,396,1.0
894,894,2017-12-21 04:00:00,16903.2,17338.9,16627.2,16606.1,349,-1.0
895,895,2017-12-21 08:00:00,16729.4,16954.3,16411.0,15575.6,458,-1.0
896,896,2017-12-21 12:00:00,16602.8,16698.2,15003.8,15149.1,333,-1.0
897,897,2017-12-21 16:00:00,15573.8,15698.4,14852.9,14985.0,67,-1.0
898,898,2017-12-21 20:00:00,15148.9,15825.1,14964.0,14374.4,142,-1.0
899,899,2017-12-22 00:00:00,14975.2,15057.9,13046.2,13154.0,30,-1.0
900,900,2017-12-22 04:00:00,14377.5,14550.0,12154.1,13556.5,31,-1.0
901,901,2017-12-22 08:00:00,13154.4,14568.7,13142.5,12696.3,65,-1.0
902,902,2017-12-22 12:00:00,13663.0,13774.2,10772.3,14299.8,70,1.0
903,903,2017-12-22 16:00:00,12698.9,14304.6,12538.1,14233.6,65,1.0
904,904,2017-12-22 20:00:00,14304.3,14450.7,13675.5,13924.9,16,-1.0
905,905,2017-12-24 20:00:00,13123.1,14159.0,12973.3,13828.3,202,1.0
906,906,2017-12-25 00:00:00,13925.9,13999.6,13162.3,14198.5,282,1.0
907,907,2017-12-25 04:00:00,13838.6,14276.7,13629.5,14439.2,37,1.0
908,908,2017-12-25 08:00:00,14200.3,14622.5,13931.9,14000.4,33,-1.0
909,909,2017-12-25 12:00:00,14429.9,14527.1,13612.8,13811.3,37,-1.0
910,910,2017-12-25 16:00:00,14054.5,14249.7,13755.0,14009.4,34,-1.0
911,911,2017-12-25 20:00:00,13781.1,14214.5,13665.0,15025.9,281,1.0
912,912,2017-12-26 00:00:00,14010.0,15158.8,13894.7,15051.2,503,1.0
913,913,2017-12-26 04:00:00,15023.9,15563.1,14980.2,15290.9,539,1.0
914,914,2017-12-26 08:00:00,15050.0,15405.6,14975.4,16115.0,495,1.0
915,915,2017-12-26 12:00:00,15290.9,16131.3,15199.9,15875.0,676,1.0
916,916,2017-12-26 16:00:00,16114.0,16115.0,15567.1,15801.6,627,-1.0
917,917,2017-12-26 20:00:00,15880.0,16029.0,15617.0,16383.9,493,1.0
918,918,2017-12-27 00:00:00,15801.4,16485.7,15764.6,16123.6,506,1.0
919,919,2017-12-27 04:00:00,16383.9,16499.1,16103.3,15971.0,496,-1.0
920,920,2017-12-27 08:00:00,16116.0,16239.3,15519.5,14799.7,435,-1.0
921,921,2017-12-27 12:00:00,15971.0,15971.0,14702.8,14784.5,86,-1.0
922,922,2017-12-27 16:00:00,14781.5,15264.6,14604.0,15208.2,667,1.0
923,923,2017-12-27 20:00:00,14786.1,15470.3,14728.5,14465.0,464,-1.0
924,924,2017-12-28 00:00:00,15208.5,15489.1,14095.9,14321.6,235,-1.0
925,925,2017-12-28 04:00:00,14470.0,14552.4,13824.8,14237.6,49,-1.0
926,926,2017-12-28 08:00:00,14240.5,14586.2,13847.9,13992.8,46,-1.0
927,927,2017-12-28 12:00:00,14241.7,14584.1,13912.5,13911.6,497,-1.0
928,928,2017-12-28 16:00:00,13992.8,14150.4,13497.5,14347.9,766,1.0
929,929,2017-12-28 20:00:00,13919.0,14509.6,13716.3,14801.5,859,1.0
930,930,2017-12-29 00:00:00,14348.0,15059.9,14227.4,14517.8,912,1.0
931,931,2017-12-29 04:00:00,14800.8,15092.6,14372.6,14223.3,360,-1.0
932,932,2017-12-29 08:00:00,14517.0,14571.5,13939.2,14708.5,69,1.0
933,933,2017-12-29 12:00:00,14222.6,14862.5,13988.9,14361.7,453,1.0
934,934,2017-12-29 16:00:00,14708.1,14808.5,14313.0,14278.0,627,-1.0
935,935,2017-12-29 20:00:00,14358.8,14454.9,14200.0,13779.8,16,-1.0
936,936,2018-01-01 20:00:00,13496.1,13850.5,13347.2,13083.7,118,-1.0
937,937,2018-01-02 00:00:00,13779.6,13829.8,12920.7,13428.0,164,-1.0
938,938,2018-01-02 04:00:00,13085.8,13513.1,13078.1,13581.0,115,1.0
939,939,2018-01-02 08:00:00,13428.0,13703.1,13424.7,13659.7,119,1.0
940,940,2018-01-02 12:00:00,13581.1,13956.5,13575.8,14848.9,142,1.0
941,941,2018-01-02 16:00:00,13659.7,15196.7,13653.9,14814.1,169,1.0
942,942,2018-01-02 20:00:00,14848.5,14997.7,14633.1,15053.3,158,1.0
943,943,2018-01-03 00:00:00,14816.6,15191.0,14706.6,15101.8,156,1.0
944,944,2018-01-03 04:00:00,15054.6,15373.7,14981.7,14596.8,159,-1.0
945,945,2018-01-03 08:00:00,15102.5,15121.6,14555.7,15082.1,146,-1.0
946,946,2018-01-03 12:00:00,14596.7,15192.5,14588.3,14913.8,147,1.0
947,947,2018-01-03 16:00:00,15080.4,15088.6,14685.3,15076.6,151,-1.0
948,948,2018-01-03 20:00:00,14932.6,15123.6,14807.9,14907.4,159,-1.0
949,949,2018-01-04 00:00:00,15071.2,15366.9,14854.8,14352.3,150,-1.0
950,950,2018-01-04 04:00:00,14907.1,15051.7,14337.5,14401.0,146,-1.0
951,951,2018-01-04 08:00:00,14327.1,14628.4,14167.2,14547.5,144,1.0
952,952,2018-01-04 12:00:00,14403.4,14651.8,14392.5,14827.5,155,1.0
953,953,2018-01-04 16:00:00,14547.4,15053.6,14535.4,15009.3,152,1.0
954,954,2018-01-04 20:00:00,14838.7,15144.9,14828.1,14909.4,146,1.0
955,955,2018-01-05 00:00:00,15009.5,15159.1,14786.3,15417.3,149,1.0
956,956,2018-01-05 04:00:00,14908.6,15417.3,14814.8,15826.6,153,1.0
957,957,2018-01-05 08:00:00,15427.7,16138.6,15427.7,16236.9,159,1.0
958,958,2018-01-05 12:00:00,15827.0,16307.7,15812.7,16545.1,158,1.0
959,959,2018-01-05 16:00:00,16237.0,16549.1,16197.5,16781.9,165,1.0
960,960,2018-01-05 20:00:00,16559.0,16880.2,16558.1,15893.2,46,-1.0
961,961,2018-01-07 20:00:00,16140.0,16408.4,15890.3,15599.8,109,-1.0
962,962,2018-01-08 00:00:00,15878.8,16013.4,15469.5,15416.0,155,-1.0
963,963,2018-01-08 04:00:00,15599.4,15887.2,15334.9,15318.5,146,-1.0
964,964,2018-01-08 08:00:00,15412.4,15468.4,15115.3,14799.2,169,-1.0
965,965,2018-01-08 12:00:00,15318.3,15373.7,13864.8,14911.2,157,-1.0
966,966,2018-01-08 16:00:00,14800.5,15096.6,14509.2,15141.7,152,1.0
967,967,2018-01-08 20:00:00,14911.1,15142.0,14505.0,15302.8,131,1.0
968,968,2018-01-09 00:00:00,15155.1,15321.2,14957.5,15119.4,120,-1.0
969,969,2018-01-09 04:00:00,15302.9,15313.8,14775.7,14721.3,123,-1.0
970,970,2018-01-09 08:00:00,15120.4,15120.4,14401.8,14900.6,131,-1.0
971,971,2018-01-09 12:00:00,14723.2,14904.9,14110.1,14725.7,137,1.0
972,972,2018-01-09 16:00:00,14900.7,14950.3,14595.8,14049.9,126,-1.0
973,973,2018-01-09 20:00:00,14727.3,14739.7,13866.6,14300.5,136,-1.0
974,974,2018-01-10 00:00:00,14052.5,14340.9,14007.5,13432.3,138,-1.0
975,975,2018-01-10 04:00:00,14299.8,14299.8,13390.8,13839.5,145,-1.0
976,976,2018-01-10 08:00:00,13430.0,14092.0,13387.5,14444.9,138,1.0
977,977,2018-01-10 12:00:00,13840.3,14608.1,13553.5,14407.0,158,1.0
978,978,2018-01-10 16:00:00,14444.8,14649.1,14210.0,14612.8,143,1.0
979,979,2018-01-10 20:00:00,14406.5,14913.8,14238.5,13277.4,144,-1.0
980,980,2018-01-11 00:00:00,14612.9,14652.3,12744.3,13700.6,137,-1.0
981,981,2018-01-11 04:00:00,13277.2,13805.3,13020.3,13751.8,110,1.0
982,982,2018-01-11 08:00:00,13700.0,13821.1,13129.7,13845.6,128,1.0
983,983,2018-01-11 12:00:00,13750.7,14147.2,13541.5,13407.9,139,-1.0
984,984,2018-01-11 16:00:00,13842.5,13851.4,13116.1,13038.6,136,-1.0
985,985,2018-01-11 20:00:00,13408.2,13456.5,12782.5,13648.6,125,1.0
986,986,2018-01-12 00:00:00,13038.6,13650.7,12979.6,13537.3,147,1.0
987,987,2018-01-12 04:00:00,13648.8,13724.5,13373.3,13999.1,130,1.0
988,988,2018-01-12 08:00:00,13534.6,14065.6,13305.2,13518.5,129,-1.0
989,989,2018-01-12 12:00:00,13998.9,14011.5,13340.4,13861.2,132,-1.0
990,990,2018-01-12 16:00:00,13515.4,13912.5,13402.0,13697.2,118,1.0
991,991,2018-01-12 20:00:00,13844.8,13850.9,13682.4,13667.0,31,-1.0
992,992,2018-01-14 20:00:00,13357.3,13679.7,13348.4,13560.8,101,1.0
993,993,2018-01-15 00:00:00,13664.8,13703.0,13342.4,13566.1,134,-1.0
994,994,2018-01-15 04:00:00,13559.6,13746.7,13457.3,14115.4,133,1.0
995,995,2018-01-15 08:00:00,13565.9,14119.4,13540.9,14076.1,150,1.0
996,996,2018-01-15 12:00:00,14115.2,14273.5,13955.6,13660.0,177,-1.0
997,997,2018-01-15 16:00:00,14081.9,14128.5,13638.6,13219.4,86,-1.0
998,998,2018-01-15 20:00:00,13661.4,13872.8,13064.3,12949.9,96,-1.0
999,999,2018-01-16 00:00:00,13173.0,13302.9,12671.1,12165.6,109,-1.0
1000,1000,2018-01-16 04:00:00,12951.4,13151.3,11569.3,12055.5,100,-1.0
1001,1001,2018-01-16 08:00:00,12187.3,12440.8,11133.0,11942.9,119,-1.0
1002,1002,2018-01-16 12:00:00,12052.3,12303.1,11413.3,11025.1,122,-1.0
1003,1003,2018-01-16 16:00:00,11958.1,11991.4,10901.2,11056.9,136,-1.0
1004,1004,2018-01-16 20:00:00,11022.8,11720.7,9975.8,11075.4,127,1.0
1005,1005,2018-01-17 00:00:00,11057.3,11520.9,10459.7,10892.6,147,-1.0
1006,1006,2018-01-17 04:00:00,11075.1,11385.8,10722.5,10332.7,144,-1.0
1007,1007,2018-01-17 08:00:00,10892.5,10899.9,9932.0,10291.4,133,-1.0
1008,1008,2018-01-17 12:00:00,10330.1,10435.0,9124.9,10892.6,140,1.0
1009,1009,2018-01-17 16:00:00,10288.5,10937.9,9741.8,11253.9,140,1.0
1010,1010,2018-01-17 20:00:00,10880.0,11549.4,10658.1,11083.7,143,1.0
1011,1011,2018-01-18 00:00:00,11256.4,11747.3,11068.2,10812.7,159,-1.0
1012,1012,2018-01-18 04:00:00,11083.6,11294.5,10545.7,11544.7,113,1.0
1013,1013,2018-01-18 08:00:00,10812.8,11900.8,10777.0,11489.5,239,1.0
1014,1014,2018-01-18 12:00:00,11551.8,12007.0,11424.6,11735.5,212,1.0
1015,1015,2018-01-18 16:00:00,11489.6,11914.4,11236.8,11421.4,197,-1.0
1016,1016,2018-01-18 20:00:00,11732.7,11816.0,10943.9,11338.5,213,-1.0
1017,1017,2018-01-19 00:00:00,11416.1,11524.2,10839.8,11623.9,210,1.0
1018,1018,2018-01-19 04:00:00,11338.9,11763.6,11143.5,11801.5,224,1.0
1019,1019,2018-01-19 08:00:00,11624.2,11872.6,11466.5,11601.0,214,-1.0
1020,1020,2018-01-19 12:00:00,11801.6,11885.3,11363.5,11328.3,219,-1.0
1021,1021,2018-01-19 16:00:00,11601.3,11610.2,11007.2,11309.5,213,-1.0
1022,1022,2018-01-19 20:00:00,11329.0,11503.0,11284.7,11651.0,43,1.0
1023,1023,2018-01-21 20:00:00,11321.7,11653.2,11119.6,11567.5,162,1.0
1024,1024,2018-01-22 00:00:00,11651.1,11709.0,11184.7,11694.6,240,1.0
1025,1025,2018-01-22 04:00:00,11565.4,11831.9,11340.5,11264.0,233,-1.0
1026,1026,2018-01-22 08:00:00,11695.0,11827.1,11160.5,10478.5,225,-1.0
1027,1027,2018-01-22 12:00:00,11263.9,11265.3,10180.1,10341.9,291,-1.0
1028,1028,2018-01-22 16:00:00,10482.7,10698.6,10232.6,10756.0,225,1.0
1029,1029,2018-01-22 20:00:00,10342.2,10823.8,9979.9,10542.5,253,1.0
1030,1030,2018-01-23 00:00:00,10754.7,10936.0,10535.7,10637.4,205,-1.0
1031,1031,2018-01-23 04:00:00,10542.7,10679.0,10127.0,10157.2,261,-1.0
1032,1032,2018-01-23 08:00:00,10637.3,10666.9,9908.2,11303.0,252,1.0
1033,1033,2018-01-23 12:00:00,10154.7,11338.4,10091.0,11082.9,260,1.0
1034,1034,2018-01-23 16:00:00,11304.7,11322.0,10840.7,10543.6,232,-1.0
1035,1035,2018-01-23 20:00:00,11084.3,11134.2,10512.6,10608.3,189,-1.0
1036,1036,2018-01-24 00:00:00,10543.7,10825.0,10446.9,10810.8,209,1.0
1037,1037,2018-01-24 04:00:00,10608.2,11066.4,10523.8,11263.8,196,1.0
1038,1038,2018-01-24 08:00:00,10811.2,11378.9,10725.1,10999.6,229,1.0
1039,1039,2018-01-24 12:00:00,11263.5,11444.7,10892.5,11098.1,224,-1.0
1040,1040,2018-01-24 16:00:00,10999.5,11185.6,10827.1,11244.4,185,1.0
1041,1041,2018-01-24 20:00:00,11097.3,11364.2,11036.7,11404.6,174,1.0
1042,1042,2018-01-25 00:00:00,11244.8,11662.4,11238.1,11226.0,198,-1.0
1043,1043,2018-01-25 04:00:00,11401.6,11557.3,11211.3,11009.0,177,-1.0
1044,1044,2018-01-25 08:00:00,11228.5,11347.5,10981.8,10863.9,166,-1.0
1045,1045,2018-01-25 12:00:00,11009.1,11227.4,10846.6,11212.4,181,1.0
1046,1046,2018-01-25 16:00:00,10865.0,11314.9,10847.5,11332.0,164,1.0
1047,1047,2018-01-25 20:00:00,11213.3,11341.2,11025.6,11418.7,145,1.0
1048,1048,2018-01-26 00:00:00,11331.8,11564.0,11226.5,10689.8,153,-1.0
1049,1049,2018-01-26 04:00:00,11417.9,11430.6,10456.1,10560.4,177,-1.0
1050,1050,2018-01-26 08:00:00,10690.0,10690.0,10260.5,11029.0,227,1.0
1051,1051,2018-01-26 12:00:00,10561.1,11190.8,10460.2,10921.1,208,1.0
1052,1052,2018-01-26 16:00:00,11030.0,11107.6,10832.9,10847.4,171,-1.0
1053,1053,2018-01-26 20:00:00,10919.2,10930.3,10760.5,11656.7,36,1.0
1054,1054,2018-01-28 20:00:00,11725.4,11734.4,11603.4,11405.4,6,-1.0
1055,1055,2018-01-29 00:00:00,11656.8,11664.3,11268.1,11175.8,8,-1.0
1056,1056,2018-01-29 04:00:00,11405.3,11456.2,11068.0,11056.5,8,-1.0
1057,1057,2018-01-29 08:00:00,11176.7,11300.7,10994.6,11186.0,8,1.0
1058,1058,2018-01-29 12:00:00,11057.8,11285.6,11033.1,11162.6,8,1.0
1059,1059,2018-01-29 16:00:00,11186.0,11282.0,11103.1,11131.9,8,-1.0
1060,1060,2018-01-29 20:00:00,11162.7,11222.2,10997.8,10938.2,8,-1.0
1061,1061,2018-01-30 00:00:00,11130.7,11138.7,10767.8,11012.8,8,-1.0
1062,1062,2018-01-30 04:00:00,10938.4,11040.2,10853.2,10867.4,8,-1.0
1063,1063,2018-01-30 08:00:00,11013.0,11021.0,10781.5,10314.7,8,-1.0
1064,1064,2018-01-30 12:00:00,10866.0,10868.3,10164.3,10006.6,8,-1.0
1065,1065,2018-01-30 16:00:00,10315.2,10407.0,9755.9,9710.2,8,-1.0
1066,1066,2018-01-30 20:00:00,10026.5,10343.1,9677.1,9817.4,8,-1.0
1067,1067,2018-01-31 00:00:00,9713.9,10074.0,9584.0,10108.2,8,1.0
1068,1068,2018-01-31 04:00:00,9809.3,10221.5,9661.1,10269.2,8,1.0
1069,1069,2018-01-31 08:00:00,10108.3,10321.0,9918.9,9943.8,8,-1.0
1070,1070,2018-01-31 12:00:00,10269.1,10283.3,9747.6,10043.2,8,-1.0
1071,1071,2018-01-31 16:00:00,9943.9,10053.8,9866.7,10099.2,8,1.0
1072,1072,2018-01-31 20:00:00,10042.1,10199.2,9942.1,10080.5,8,1.0
1073,1073,2018-02-01 00:00:00,10099.1,10179.1,9855.4,9849.6,8,-1.0
1074,1074,2018-02-01 04:00:00,10080.6,10171.8,9711.9,9318.2,8,-1.0
1075,1075,2018-02-01 08:00:00,9849.5,9889.8,9214.7,8960.0,8,-1.0
1076,1076,2018-02-01 12:00:00,9321.4,9418.0,8893.6,9178.1,8,-1.0
1077,1077,2018-02-01 16:00:00,8961.1,9253.8,8600.5,8728.7,8,-1.0
1078,1078,2018-02-01 20:00:00,9179.5,9347.3,8657.2,8673.9,8,-1.0
1079,1079,2018-02-02 00:00:00,8725.2,8964.5,8532.0,8306.9,8,-1.0
1080,1080,2018-02-02 04:00:00,8673.8,8723.7,8272.3,8178.9,8,-1.0
1081,1081,2018-02-02 08:00:00,8306.8,8468.0,7563.5,9029.3,8,1.0
1082,1082,2018-02-02 12:00:00,8178.6,9061.5,8178.6,8528.1,8,1.0
1083,1083,2018-02-02 16:00:00,9029.0,9032.9,8399.2,8534.9,8,-1.0
1084,1084,2018-02-02 20:00:00,8520.9,8601.1,8433.4,8165.8,2,-1.0
1085,1085,2018-02-04 20:00:00,8017.5,8370.4,8002.2,8226.7,6,1.0
1086,1086,2018-02-05 00:00:00,8163.8,8253.2,7826.0,7743.9,8,-1.0
1087,1087,2018-02-05 04:00:00,8228.5,8299.9,7730.7,7646.3,8,-1.0
1088,1088,2018-02-05 08:00:00,7743.7,7985.8,7472.8,7223.8,8,-1.0
1089,1089,2018-02-05 12:00:00,7641.6,7698.9,7116.8,7122.1,73,-1.0
1090,1090,2018-02-05 16:00:00,7221.4,7391.8,6540.6,6924.6,225,-1.0
1091,1091,2018-02-05 20:00:00,7122.4,7277.9,6646.0,6027.9,213,-1.0
1092,1092,2018-02-06 00:00:00,6924.5,6925.4,6025.3,6051.0,211,-1.0
1093,1093,2018-02-06 04:00:00,6027.8,6566.5,5881.5,6652.4,222,1.0
1094,1094,2018-02-06 08:00:00,6051.1,6872.6,6033.6,7067.0,215,1.0
1095,1095,2018-02-06 12:00:00,6651.7,7387.6,6639.8,7463.0,212,1.0
1096,1096,2018-02-06 16:00:00,7068.0,7718.1,6747.6,7540.8,202,1.0
1097,1097,2018-02-06 20:00:00,7463.9,7883.7,7400.8,7434.2,201,-1.0
1098,1098,2018-02-07 00:00:00,7541.3,7677.0,7139.6,7616.1,190,1.0
1099,1099,2018-02-07 04:00:00,7434.1,7738.1,7222.9,8310.6,175,1.0
1100,1100,2018-02-07 08:00:00,7616.3,8371.3,7609.7,7952.1,189,1.0
1101,1101,2018-02-07 12:00:00,8308.8,8538.2,7899.2,8104.0,189,-1.0
1102,1102,2018-02-07 16:00:00,7952.2,8384.0,7917.4,7662.2,169,-1.0
1103,1103,2018-02-07 20:00:00,8102.8,8208.4,7487.0,8105.6,185,1.0
1104,1104,2018-02-08 00:00:00,7662.4,8188.2,7528.3,8190.6,168,1.0
1105,1105,2018-02-08 04:00:00,8105.3,8309.7,7831.8,8549.6,152,1.0
1106,1106,2018-02-08 08:00:00,8190.3,8580.1,8101.3,8248.6,164,1.0
1107,1107,2018-02-08 12:00:00,8549.5,8553.3,8093.0,8260.1,156,-1.0
1108,1108,2018-02-08 16:00:00,8239.1,8414.9,8019.3,7878.4,140,-1.0
1109,1109,2018-02-08 20:00:00,8260.2,8326.4,7822.3,7799.0,147,-1.0
1110,1110,2018-02-09 00:00:00,7879.6,8083.9,7772.7,8025.3,164,1.0
1111,1111,2018-02-09 04:00:00,7799.8,8043.5,7705.5,8166.9,132,1.0
1112,1112,2018-02-09 08:00:00,8024.1,8306.6,8018.9,8326.8,143,1.0
1113,1113,2018-02-09 12:00:00,8165.1,8431.7,8157.5,8506.6,125,1.0
1114,1114,2018-02-09 16:00:00,8327.2,8676.7,8327.0,8505.4,139,1.0
1115,1115,2018-02-09 20:00:00,8511.7,8582.1,8422.8,8162.2,34,-1.0
1116,1116,2018-02-11 20:00:00,8241.5,8277.7,7970.3,8445.4,68,1.0
1117,1117,2018-02-12 00:00:00,8162.3,8518.9,8121.1,8721.0,8,1.0
1118,1118,2018-02-12 04:00:00,8445.3,8759.5,8313.6,8715.4,8,1.0
1119,1119,2018-02-12 08:00:00,8720.7,8796.7,8600.3,8624.4,8,-1.0
1120,1120,2018-02-12 12:00:00,8715.5,8736.4,8474.3,8805.9,55,1.0
1121,1121,2018-02-12 16:00:00,8623.0,8854.3,8575.3,8869.7,121,1.0
1122,1122,2018-02-12 20:00:00,8805.4,8927.9,8690.2,8527.2,137,-1.0
1123,1123,2018-02-13 00:00:00,8869.7,8871.6,8502.8,8484.8,124,-1.0
1124,1124,2018-02-13 04:00:00,8527.4,8694.6,8403.1,8517.4,117,-1.0
1125,1125,2018-02-13 08:00:00,8483.3,8535.9,8312.8,8501.2,170,1.0
1126,1126,2018-02-13 12:00:00,8516.9,8602.1,8426.3,8654.1,147,1.0
1127,1127,2018-02-13 16:00:00,8501.1,8673.6,8494.1,8538.3,143,1.0
1128,1128,2018-02-13 20:00:00,8653.6,8655.9,8430.1,8742.4,133,1.0
1129,1129,2018-02-14 00:00:00,8538.2,8784.9,8537.8,8817.9,161,1.0
1130,1130,2018-02-14 04:00:00,8742.3,8845.2,8695.0,9117.9,142,1.0
1131,1131,2018-02-14 08:00:00,8819.5,9184.0,8711.0,9215.8,159,1.0
1132,1132,2018-02-14 12:00:00,9117.8,9290.7,9083.4,9233.8,166,1.0
1133,1133,2018-02-14 16:00:00,9215.7,9308.7,9133.2,9317.4,143,1.0
1134,1134,2018-02-14 20:00:00,9233.9,9441.8,9182.4,9691.8,155,1.0
1135,1135,2018-02-15 00:00:00,9319.3,9697.3,9316.8,9818.6,156,1.0
1136,1136,2018-02-15 04:00:00,9692.2,9825.9,9593.8,9674.4,137,-1.0
1137,1137,2018-02-15 08:00:00,9819.7,9904.7,9414.1,9862.3,200,1.0
1138,1138,2018-02-15 12:00:00,9674.2,9862.7,9578.4,10040.9,150,1.0
1139,1139,2018-02-15 16:00:00,9862.7,10162.0,9820.3,10179.9,190,1.0
1140,1140,2018-02-15 20:00:00,10040.2,10181.7,9799.4,9941.5,159,-1.0
1141,1141,2018-02-16 00:00:00,10179.7,10236.1,9890.3,9891.5,163,-1.0
1142,1142,2018-02-16 04:00:00,9943.9,10082.6,9688.3,9811.9,157,-1.0
1143,1143,2018-02-16 08:00:00,9891.9,9939.2,9645.0,10027.9,140,1.0
1144,1144,2018-02-16 12:00:00,9811.7,10099.8,9788.4,9954.6,155,1.0
1145,1145,2018-02-16 16:00:00,10028.1,10046.7,9851.9,10028.3,143,1.0
1146,1146,2018-02-16 20:00:00,9958.4,10055.9,9955.9,10389.0,28,1.0
1147,1147,2018-02-18 20:00:00,10697.8,10703.2,10264.3,10486.1,125,-1.0
1148,1148,2018-02-19 00:00:00,10389.1,10599.5,10360.9,10742.9,145,1.0
1149,1149,2018-02-19 04:00:00,10485.9,10801.5,10354.7,10849.7,140,1.0
1150,1150,2018-02-19 08:00:00,10742.5,10993.6,10683.6,11014.3,155,1.0
1151,1151,2018-02-19 12:00:00,10849.5,11193.6,10806.6,11166.6,148,1.0
1152,1152,2018-02-19 16:00:00,11014.1,11167.7,10858.3,11357.7,170,1.0
1153,1153,2018-02-19 20:00:00,11166.2,11370.8,10952.9,11409.2,168,1.0
1154,1154,2018-02-20 00:00:00,11358.4,11457.8,11273.6,11300.3,147,-1.0
1155,1155,2018-02-20 04:00:00,11409.5,11587.4,11258.1,11382.1,159,-1.0
1156,1156,2018-02-20 08:00:00,11299.9,11452.2,11147.2,11523.0,156,1.0
1157,1157,2018-02-20 12:00:00,11382.7,11597.8,11352.2,11681.5,146,1.0
1158,1158,2018-02-20 16:00:00,11523.1,11685.2,11479.7,11029.2,145,-1.0
1159,1159,2018-02-20 20:00:00,11681.8,11716.2,10812.4,10717.7,207,-1.0
1160,1160,2018-02-21 00:00:00,11029.1,11213.9,10618.2,10984.2,196,-1.0
1161,1161,2018-02-21 04:00:00,10717.5,11085.0,10665.0,10989.6,164,1.0
1162,1162,2018-02-21 08:00:00,10984.5,11129.6,10833.9,10417.1,149,-1.0
1163,1163,2018-02-21 12:00:00,10989.1,11073.6,10295.2,10329.9,207,-1.0
1164,1164,2018-02-21 16:00:00,10416.8,10604.8,10189.4,10434.6,178,1.0
1165,1165,2018-02-21 20:00:00,10330.4,10496.9,10201.6,10671.8,169,1.0
1166,1166,2018-02-22 00:00:00,10436.2,10746.6,10426.2,10396.1,154,-1.0
1167,1167,2018-02-22 04:00:00,10671.7,10869.0,10396.0,9866.5,156,-1.0
1168,1168,2018-02-22 08:00:00,10396.0,10516.6,9815.9,9873.8,185,-1.0
1169,1169,2018-02-22 12:00:00,9866.8,10070.7,9717.4,10026.2,202,1.0
1170,1170,2018-02-22 16:00:00,9873.9,10034.4,9673.6,9610.0,183,-1.0
1171,1171,2018-02-22 20:00:00,10026.1,10079.5,9582.2,9787.2,176,-1.0
1172,1172,2018-02-23 00:00:00,9609.6,9857.3,9531.7,9872.5,162,1.0
1173,1173,2018-02-23 04:00:00,9788.9,9950.2,9646.7,10145.9,164,1.0
1174,1174,2018-02-23 08:00:00,9874.4,10193.1,9873.5,10027.8,171,1.0
1175,1175,2018-02-23 12:00:00,10146.2,10353.2,9996.6,9912.4,219,-1.0
1176,1176,2018-02-23 16:00:00,10027.8,10168.3,9824.2,9860.1,283,-1.0
1177,1177,2018-02-23 20:00:00,9912.4,9950.8,9857.2,9524.6,71,-1.0
1178,1178,2018-02-25 20:00:00,9535.0,9625.5,9480.7,9613.1,170,1.0
1179,1179,2018-02-26 00:00:00,9524.5,9718.4,9523.1,9391.6,257,-1.0
1180,1180,2018-02-26 04:00:00,9613.0,9617.7,9323.2,9822.8,234,1.0
1181,1181,2018-02-26 08:00:00,9391.5,9822.8,9389.8,10129.2,150,1.0
1182,1182,2018-02-26 12:00:00,9821.3,10326.2,9815.9,10220.1,211,1.0
1183,1183,2018-02-26 16:00:00,10129.4,10244.9,10074.4,10315.1,247,1.0
1184,1184,2018-02-26 20:00:00,10223.6,10391.9,10204.2,10247.2,253,1.0
